Booking_ID,Guest_ID,Hotel_ID,Booking_Date,Checkin_Date,Nights,Rooms_Booked,Channel,Status,Room_Rate,Discount_Pct
20033492,1516141.0,160116.0,2023-12-16 19:05:27,2025-11-28 17:28:05,5,2,Corporate,Confirmed ,38877.57,5
20033493,1533308.0,160491.0,2025-06-01 06:14:13,2024-10-02 11:18:08,6,2,App,Completed,11543.63,5
20033494,1513585.0,161368.0,2025-11-20 00:25:13,2023-06-28 22:22:29,2,3,Corporate,Cancelled,14160.33,0
20033495,1535003.0,160493.0,2024-09-18 11:48:30,2024-05-28 17:24:24,10,2,App,Confirmed,38607.32,10
20033496,1515539.0,160887.0,2023-04-28 22:36:10,2025-09-01 13:23:52,12,3,App,Confirmed,24097.34,5
20033497,1512731.0,160949.0,2025-02-18 22:39:58,2024-12-24 14:42:22,5,3,Travel Agent,Completed,42193.41,15
20033498,1504066.0,161471.0,2024-06-29 06:24:09,2025-10-04 21:17:01,11,4,Corporate,Confirmed,4469.71,10
20033499,1538560.0,161631.0,2024-02-03 18:46:39,2025-07-12 17:47:04,5,3,Corporate,Confirmed,36797.96,10
20033500,1504145.0,160823.0,2023-12-14 07:13:18,2024-09-01 16:10:07,3,1,Corporate,Confirmed,25084.34,10
20033501,1518631.0,160771.0,2024-10-05 12:20:53,2023-10-24 14:47:42,3,3,Corporate,Confirmed,29933.7,5
20033502,1504659.0,160989.0,2023-09-03 13:18:59,2023-06-09 01:52:17,2,3,OTA,Confirmed,30374.65,25
20033503,1520025.0,160295.0,2025-08-20 20:23:20,2024-10-28 23:11:43,8,2,Website,Cancelled,17718.18,10
20033504,1507911.0,160552.0,2023-11-16 05:02:54,2024-09-22 01:33:45,6,3,Corporate,Confirmed,24642.31,15
20033505,1530855.0,160732.0,2025-06-11 22:55:50,2023-02-14 03:05:10,3,3,App,Completed,11234.01,25
20033506,1507589.0,161955.0,2023-12-05 19:39:58,2024-12-14 04:05:07,14,4,Travel Agent,Confirmed,18931.64,15
20033507,1524953.0,161482.0,2023-06-22 04:27:34,2025-06-02 09:20:54,1,1,OTA,Confirmed,10723.24,25
20033508,1514728.0,160323.0,2024-08-04 11:15:29,2023-11-05 22:22:55,9,4,Website,No Show,3617.25,15
20033509,1536736.0,160074.0,2024-08-23 22:16:40,2025-10-14 08:34:21,6,2,Corporate,Completed,33811.12,15
20033510,1537084.0,161688.0,2025-11-27 05:37:02,2023-05-12 15:20:19,3,4,Travel Agent,Cancelled,11552.85,0
20033511,1538727.0,161314.0,2023-11-09 05:53:07,2025-05-15 20:25:10,10,4,OTA,Completed,34995.85,15
20033512,1502602.0,161262.0,2025-07-09 19:48:23,2025-10-01 19:36:23,10,2,OTA,Confirmed,20562.17,15
20033513,1520433.0,161443.0,2025-08-19 13:45:35,2025-10-22 19:11:17,4,1,Corporate,Confirmed,35972.28,15
20033514,1502539.0,160293.0,2023-07-03 09:41:17,2023-03-27 03:14:53,4,4,Travel Agent,Completed,37364.38,25
20033515,1528416.0,160256.0,2025-02-22 13:09:31,2025-05-28 04:54:25,6,2,App,Completed,3713.87,25
20033516,1510932.0,160232.0,2023-07-28 16:44:27,2024-01-28 01:28:39,2,4,Travel Agent,Confirmed,8180.55,25
20033517,1537752.0,161677.0,2024-07-09 22:18:07,2024-10-24 10:49:58,4,1,OTA,Completed,44549.46,10
20033518,1500957.0,161647.0,2023-02-26 14:54:23,2024-01-14 14:01:34,2,4,Website,Completed,28897.01,15
20033519,1538373.0,160045.0,2023-07-09 01:54:52,2025-03-05 21:28:39,10,2,Travel Agent,Cancelled,30020.94,5
20033520,1509805.0,160816.0,2025-06-01 22:20:40,2025-03-06 12:13:28,13,4,Website,Confirmed,38757.23,25
20033521,1536315.0,160779.0,2023-08-15 05:12:28,2023-07-07 05:02:24,5,2,App,Completed,28927.73,25
20033522,1526554.0,160668.0,2024-04-24 17:00:04,2023-09-27 22:41:59,2,2,OTA,Completed,11232.04,15
20033523,1510322.0,161492.0,2025-04-27 17:33:54,2025-04-23 19:26:54,9,4,Website,Completed,25096.12,25
20033524,1519698.0,160315.0,2024-03-11 23:24:19,2024-12-21 05:32:48,3,2,Website,Completed,22228.47,25
20033525,1503155.0,160489.0,2023-02-17 00:14:28,2023-10-16 15:29:01,1,4,OTA ,Confirmed,20845.71,5
20033526,1512385.0,160514.0,2024-07-02 12:10:12,2023-04-21 05:16:23,8,1,App,Confirmed ,14542.34,25
20033527,1507269.0,160618.0,2023-07-06 08:33:43,2025-07-12 21:41:44,14,4,OTA,Confirmed,7655.99,10
20033528,1537899.0,160002.0,2023-02-16 12:31:54,2023-02-24 11:56:58,4,4,Corporate,Cancelled,30754.25,5
20033529,1526562.0,161427.0,2025-01-29 20:18:27,2024-06-18 01:02:33,11,4,OTA,Cancelled,3341.01,0
20033530,1505781.0,160548.0,2025-02-16 05:28:27,2024-08-03 01:39:59,5,2,Travel Agent,Confirmed,16006.31,20
20033531,1516884.0,160533.0,2025-04-15 22:16:56,2024-01-03 08:37:14,8,3,App,Confirmed,8618.26,5
20033532,1538692.0,161284.0,2025-01-05 17:46:00,2023-03-18 21:22:38,14,4,Corporate,Confirmed,14707.48,10
20033533,1539638.0,160314.0,2023-08-04 04:33:54,2025-02-14 10:41:46,2,1,Travel Agent,Confirmed,36089.35,25
20033534,1509160.0,161107.0,2024-11-09 15:39:13,2024-02-20 13:44:50,10,2,App,Confirmed,12285.48,20
20033535,1535412.0,161505.0,2023-11-08 13:49:24,2023-01-11 08:53:12,8,4,Website,Confirmed,26758.38,0
20033536,1532493.0,161083.0,2025-10-24 07:57:23,2023-12-13 17:38:44,8,2,App,Confirmed,8505.08,5
20033537,1507647.0,161812.0,2025-07-30 21:11:51,2024-02-28 03:45:38,9,3,OTA,Confirmed,28154.86,15
20033538,1521504.0,161198.0,2025-07-05 11:29:08,2023-12-27 17:15:31,12,2,Website,Confirmed,3682.45,20
20033539,1501041.0,160653.0,2024-06-09 12:07:45,2025-10-26 10:44:05,10,4,Corporate,Confirmed,17790.1,0
20033540,1517076.0,161351.0,2023-05-22 22:24:39,2023-05-12 12:31:11,5,1,App,Completed,32560.77,25
20033541,1515952.0,161375.0,2025-12-30 08:19:45,2025-09-02 00:30:41,3,1,Corporate,Confirmed,38973.21,20
20033542,1508439.0,160390.0,2024-11-19 04:15:10,2024-05-19 13:48:36,12,1,Website,Confirmed,43440.69,5
20033543,1510256.0,161435.0,2025-10-11 22:00:39,2025-07-18 11:06:11,11,1,Website,Confirmed,32297.95,5
20033544,1501504.0,161286.0,2024-12-26 00:45:51,2023-07-28 18:52:56,9,2,Website,Completed,41779.28,20
20033545,1530424.0,161126.0,2024-08-17 02:19:01,2024-02-21 19:16:51,5,3,Website,Confirmed,31436.87,0
20033546,1531241.0,161659.0,2025-04-29 10:35:02,2024-07-27 23:08:46,6,1,Corporate,CONFIRMED,6376.97,5
20033547,1518420.0,161283.0,2025-10-21 19:55:29,2025-11-16 07:16:31,14,1,Travel Agent,Cancelled,12911.2,20
20033548,1524112.0,161800.0,2025-05-10 18:58:54,2024-04-17 08:32:37,6,2,OTA,Confirmed,1592.46,15
20033549,1528138.0,160125.0,2025-07-03 23:38:27,2025-07-04 15:25:25,4,2,Corporate,Completed,39178.92,25
20033550,1538106.0,160722.0,2023-01-17 16:54:57,2025-06-16 19:08:09,10,4,App,Completed,17142.76,25
20033551,1538611.0,160135.0,2023-04-15 07:55:18,2023-10-31 23:19:50,13,4,OTA,Completed,3568.93,20
20033552,1521996.0,160086.0,2025-05-11 13:42:08,2025-05-07 13:11:42,13,3,Travel Agent,Confirmed,37589.69,25
20033553,1537780.0,160665.0,2025-11-09 15:28:11,2023-07-04 01:35:27,10,1,App,Completed,5669.96,10
20033554,1520934.0,161352.0,2023-07-23 04:21:16,2025-05-14 01:12:15,1,3,App,Confirmed,17287.73,25
20033555,1533659.0,161824.0,2024-08-13 15:19:21,2023-10-15 07:43:31,8,2,App,Confirmed,7011.07,15
20033556,1532315.0,161856.0,2024-04-15 13:35:39,2024-01-19 06:17:59,10,2,Corporate,Confirmed,19311.11,0
20033557,1507127.0,161297.0,2023-02-26 22:27:31,2024-02-16 15:59:28,7,4,OTA,Confirmed,35807.37,20
20033558,1515328.0,160006.0,2024-12-17 14:47:02,2025-11-24 10:11:09,12,3,Website,Completed ,21910.96,25
20033559,1505320.0,160116.0,2024-08-29 00:57:24,2025-07-10 19:47:31,6,3,App,Confirmed,22728.57,20
20033560,1511939.0,161336.0,2025-10-12 10:45:17,2024-12-02 18:55:49,11,2,App,Completed,21040.48,5
20033561,1526860.0,160411.0,2025-01-31 13:09:26,2024-05-05 15:17:03,11,1,Corporate,Confirmed,4793.95,10
20033562,1518849.0,161048.0,2023-02-28 05:56:31,2024-04-13 11:09:41,10,4,Corporate,Confirmed,32341.29,5
20033563,1528073.0,161597.0,2024-10-31 22:18:00,2023-03-21 08:46:30,10,3,Website,Completed,5337.08,0
20033564,1512821.0,161264.0,2024-08-25 10:52:34,2025-12-05 17:23:11,1,2,OTA,Confirmed,13063.04,0
20033565,1529965.0,160861.0,2023-12-28 14:33:08,2024-12-20 22:19:42,12,2,OTA,Confirmed,23061.4,0
20033566,1530483.0,161384.0,2024-04-20 08:20:10,2025-02-15 08:53:00,7,1,Website,Confirmed,30468.13,25
20033567,1502731.0,160518.0,2025-03-27 02:08:44,2025-04-08 15:56:06,10,4,Travel Agent,Confirmed,38199.37,5
20033568,1519861.0,160072.0,2025-06-19 01:49:56,2025-02-04 02:41:47,8,3,Travel Agent,Confirmed,11868.98,25
20033569,1510121.0,161276.0,2023-08-06 03:48:08,2023-07-07 15:31:24,1,1,App,Cancelled,34395.75,5
20033570,1521104.0,160438.0,2023-10-28 14:45:55,2023-06-24 07:32:22,3,2,App,Confirmed,37345.59,5
20033571,1534928.0,160166.0,2023-12-12 07:08:21,2023-02-11 18:10:10,4,3,App,Confirmed,42187.55,0
20033572,1520291.0,160239.0,2024-03-01 10:20:47,2025-12-30 14:20:17,3,4,OTA,Confirmed,18987.56,20
20033573,1506023.0,160365.0,2024-02-03 05:49:45,2025-03-31 02:04:42,12,4,OTA,Confirmed,40101.83,15
20033574,1522184.0,161921.0,2025-04-05 21:39:56,2023-08-19 17:04:23,12,2,App,Cancelled,2273.52,25
20033575,1505043.0,161824.0,2023-12-14 16:53:42,2025-01-18 08:20:38,3,2,Travel Agent ,Cancelled,23859.61,10
20033576,1536268.0,161278.0,2025-10-24 13:46:27,2023-12-07 18:01:40,12,2,Travel Agent,Confirmed,8195.54,20
20033577,1508681.0,161368.0,2024-08-06 07:16:54,2023-06-16 23:12:35,5,2,OTA,Cancelled,13135.49,15
20033578,1530820.0,160170.0,2024-07-07 23:35:52,2023-07-08 13:30:20,8,2,Corporate,Cancelled,37988.58,0
20033579,1528844.0,161290.0,2025-04-23 01:22:03,2024-11-12 06:05:12,14,3,Website,Completed,14927.83,15
20033580,1507549.0,161673.0,2023-02-19 09:02:17,2025-11-04 05:32:37,3,1,Corporate,Confirmed,25833.98,20
20033581,1519223.0,161029.0,2025-09-29 17:49:16,2023-04-26 03:12:11,10,2,App,Confirmed,38195.49,25
20033582,1524769.0,160151.0,2024-10-05 02:23:31,2023-04-03 16:32:23,1,4,OTA,Confirmed,2253.72,0
20033583,1516611.0,161163.0,2024-01-06 04:05:18,2025-08-15 23:29:53,6,3,App,Confirmed,41553.81,0
20033584,1517137.0,160236.0,2025-04-06 04:47:32,2023-04-03 07:40:59,8,1,Website,Completed,14715.96,5
20033585,1512095.0,161871.0,2025-07-14 16:58:44,2025-03-16 13:13:26,7,4,Travel Agent,Confirmed,43684.35,0
20033586,1500236.0,160729.0,2023-01-03 09:17:14,2023-10-09 03:20:14,1,1,OTA,Completed,20670.05,5
20033587,1518463.0,161734.0,2025-10-23 08:16:23,2023-03-24 10:45:01,5,4,Corporate,Confirmed,28489.85,0
20033588,1510437.0,160203.0,2024-02-18 03:37:14,2025-06-06 22:16:41,10,3,Corporate,Confirmed,40537.87,0
20033589,1503551.0,160893.0,2025-06-23 16:43:44,2025-12-11 20:53:02,6,1,App,Completed,2715.08,0
20033590,1507867.0,160223.0,2025-02-02 23:01:59,2023-02-21 09:42:00,9,1,App,No Show,1622.33,10
20033591,1503763.0,160909.0,2024-07-07 14:12:23,2025-10-17 09:36:30,2,3,Travel Agent,Completed,44824.51,0
20033592,1503993.0,161351.0,2025-09-08 12:36:23,2023-01-03 19:59:26,8,4,Website,Completed,37316.43,0
20033593,,160192.0,2025-04-03 17:11:56,2025-05-15 21:42:39,2,3,App,Completed,8901.91,20
20033594,1516255.0,160349.0,2023-04-03 06:20:40,2025-10-22 02:45:12,11,1,App,Confirmed,31220.01,0
20033595,1518055.0,161570.0,2024-09-04 08:19:39,2025-04-21 19:11:30,8,1,Corporate,Completed,15381.49,5
20033596,1531367.0,160875.0,2023-08-31 08:05:07,2025-08-26 19:00:49,2,3,Travel Agent,Confirmed,36551.31,25
20033597,1537154.0,161400.0,2025-01-05 20:58:47,2023-08-26 11:16:03,12,2,Travel Agent,Confirmed,31847.55,0
20033598,1516974.0,161172.0,2025-05-06 19:48:46,2025-07-17 01:32:58,5,3,Website,Completed,11291.79,25
20033599,1500044.0,161294.0,2023-01-13 09:16:55,2023-09-15 16:13:20,7,1,Travel Agent,Confirmed,15314.24,25
20033600,1534329.0,160599.0,2023-01-19 11:35:28,2024-11-23 23:13:16,5,2,Website,Cancelled,3714.03,5
20033601,1505352.0,161657.0,2023-03-07 18:20:55,2025-02-20 05:07:41,9,1,App,Confirmed,4056.45,10
20033602,1511256.0,161727.0,2023-01-21 05:15:36,2024-12-24 01:04:01,4,4,Corporate,Confirmed,10748.41,0
20033603,1535054.0,160273.0,2025-08-28 20:39:41,2023-09-24 03:16:45,12,2,Corporate,Cancelled,14406.49,20
20033604,1512397.0,160140.0,2025-05-24 15:18:48,2025-11-14 20:37:09,14,1,Website,Completed,34371.54,0
20033605,1533150.0,161521.0,2025-10-12 03:56:03,2023-12-19 11:51:56,8,3,APP,Confirmed,35425.58,15
20033606,1529911.0,160692.0,2025-08-07 21:20:40,2025-04-14 13:50:57,3,3,App,Confirmed,33206.27,10
20033607,1509206.0,160094.0,2024-12-08 20:40:35,2023-05-12 09:15:29,7,3,Corporate,Completed,25775.98,5
20033608,1529762.0,161106.0,2023-03-12 01:13:21,2025-06-19 14:29:23,14,1,Travel Agent,Confirmed,14815.37,0
20033609,1526095.0,160383.0,2024-05-09 19:58:32,2025-07-17 08:33:37,1,3,App,Cancelled,10291.37,0
20033610,1537511.0,160745.0,2024-02-08 06:29:34,2025-08-12 23:21:21,13,2,OTA,Confirmed,22863.63,0
20033611,1508012.0,160093.0,2023-03-17 12:27:22,2023-02-04 10:05:42,2,2,Website,Completed,17617.73,10
20033612,1535707.0,160984.0,2025-05-27 13:58:25,2024-05-25 18:40:01,11,1,OTA,Completed,30167.71,15
20033613,1514618.0,160341.0,2023-07-11 01:13:48,2025-12-17 14:48:28,12,4,Website,Confirmed,35477.79,25
20033614,1504555.0,161790.0,2023-09-30 05:42:13,2023-05-19 19:39:21,13,1,Corporate,Confirmed,9007.23,15
20033615,1511744.0,161705.0,2024-06-08 18:51:42,2024-09-22 23:18:53,11,4,OTA,Cancelled,7670.98,0
20033616,1538266.0,160697.0,2023-02-17 03:15:27,2024-05-14 21:51:20,8,1,App,COMPLETED,9032.13,15
20033617,1521376.0,161348.0,2025-05-05 20:38:49,2025-11-09 17:00:29,3,3,Website,Confirmed,33792.05,0
20033618,1504031.0,160868.0,2025-06-25 13:11:25,2025-07-15 14:49:35,3,3,Website,Completed,11960.62,10
20033619,1502970.0,161434.0,2023-03-24 19:51:35,2023-07-07 05:51:17,7,3,App,Confirmed,33124.16,20
20033620,1510411.0,161546.0,2024-09-03 00:34:15,2023-03-17 20:23:58,10,4,App,Completed,9011.54,10
20033621,1528001.0,160664.0,2023-09-04 06:14:32,2025-05-03 11:07:34,9,4,OTA,Cancelled,39430.45,15
20033622,1534142.0,160389.0,2025-09-09 18:15:09,2025-04-12 03:26:47,6,2,OTA,Cancelled,8961.42,15
20033623,1534832.0,160862.0,2024-10-07 10:43:26,2023-03-13 09:13:27,10,3,Travel Agent,Confirmed,34951.77,10
20033624,1538438.0,161511.0,2025-04-26 03:54:46,2023-10-20 15:22:15,5,2,Corporate,Cancelled,31923.62,25
20033625,1507001.0,160330.0,2024-12-29 01:32:35,2025-04-14 14:35:19,10,4,Website,Cancelled,8918.29,0
20033626,1530975.0,160666.0,2024-11-17 03:23:13,2023-05-27 11:53:48,4,4,Website,Completed,15712.07,10
20033627,1520250.0,160674.0,2024-11-01 12:35:53,2025-11-08 19:52:40,12,3,App,Confirmed,17628.26,5
20033628,1511775.0,160315.0,2025-06-13 09:27:52,2023-11-27 05:19:17,10,2,Travel Agent,Confirmed,43020.15,5
20033629,1525009.0,160093.0,2024-07-03 21:35:17,2024-07-10 07:25:46,2,1,OTA,Completed,28087.51,5
20033630,1507526.0,160143.0,2023-12-20 13:51:59,2023-09-27 08:20:11,1,2,Corporate,Confirmed,10821.2,15
20033631,1521883.0,160275.0,2023-06-27 07:34:40,2023-11-19 07:42:36,14,1,Travel Agent,Cancelled,8750.93,20
20033632,1529124.0,160669.0,2024-03-26 05:09:14,2024-08-20 11:36:17,1,1,Website,Cancelled,12640.72,0
20033633,1507310.0,161170.0,2023-04-01 05:07:09,2024-02-15 03:01:16,5,1,OTA,Completed,40540.26,15
20033634,1529614.0,160496.0,2023-05-22 15:16:31,2025-11-13 14:41:59,4,1,Travel Agent,Cancelled,34830.48,25
20033635,1505634.0,160341.0,2025-11-26 04:29:23,2023-02-25 06:56:09,12,2,OTA,Completed,28859.12,15
20033636,1509996.0,161146.0,2024-07-10 06:36:16,2025-08-16 15:56:33,1,2,Travel Agent,Confirmed,18492.49,25
20033637,1523509.0,161558.0,2024-10-08 20:48:33,2024-11-05 05:26:28,13,4,OTA,Confirmed,43103.37,15
20033638,1508660.0,160154.0,2024-05-29 09:21:35,2025-04-08 00:04:18,3,1,App,Cancelled,27367.24,10
20033639,1517119.0,160889.0,2025-11-22 14:39:08,2023-05-23 14:08:46,11,2,Corporate,Confirmed,7200.22,20
20033640,1535517.0,160137.0,2023-06-04 00:26:39,2025-01-27 06:51:18,2,2,Website,Confirmed,22325.58,20
20033641,1517883.0,161124.0,2025-09-01 05:45:41,2023-09-29 23:46:37,3,1,OTA,Confirmed,27853.42,10
20033642,1519141.0,161912.0,2024-10-18 16:37:41,2024-12-24 15:32:12,11,4,Website,Cancelled,3096.81,15
20033643,1531847.0,161410.0,2025-02-05 18:18:14,2025-09-11 09:42:45,9,4,App,Confirmed,10042.75,20
20033644,1539198.0,161990.0,2025-03-04 22:38:28,2025-04-28 11:19:49,3,3,Corporate,Confirmed,44443.29,0
20033645,1505246.0,161682.0,2025-06-06 22:42:22,2023-12-28 05:05:39,8,2,Website,Cancelled,7032.93,10
20033646,1528784.0,160987.0,2024-09-16 18:37:47,2024-04-13 02:36:00,10,4,OTA,Confirmed,44354.58,0
20033647,1537870.0,160510.0,2024-12-17 06:19:02,2025-06-06 13:09:32,4,3,Corporate,Confirmed,8499.76,5
20033648,1513533.0,160542.0,2023-07-27 21:06:39,2025-03-15 07:40:02,5,4,OTA,Completed,20832.28,0
20033649,1535655.0,160751.0,2025-04-13 10:28:42,2025-05-17 16:11:26,7,2,Corporate,Completed,31415.82,0
20033650,1516034.0,160349.0,2023-09-24 21:13:34,2025-09-17 22:22:47,7,1,OTA,Confirmed,8992.14,0
20033651,1519788.0,160914.0,2024-11-08 08:00:08,2024-11-13 16:01:20,2,4,OTA,Completed,30273.0,0
20033652,1525475.0,161704.0,2023-08-22 16:45:46,2025-09-09 19:15:39,10,1,App,Confirmed,22606.86,5
20033653,1513617.0,160586.0,2023-08-30 05:00:29,2025-11-23 22:38:09,11,2,Website,Confirmed,40762.47,10
20033654,1530875.0,160826.0,2023-05-01 20:26:16,2024-01-05 20:46:01,10,4,OTA,Confirmed,38851.27,20
20033655,1523334.0,161341.0,2024-03-27 09:39:36,2023-09-23 23:13:29,10,1,Website,Completed,16440.44,15
20033656,1539327.0,160637.0,2024-06-13 16:23:53,2023-09-22 01:15:38,11,2,Corporate,Completed,15349.19,0
20033657,1538957.0,160511.0,2023-01-16 02:27:58,2025-04-30 16:22:49,4,1,Corporate,Confirmed,28942.23,20
20033658,1519703.0,161160.0,2024-12-20 00:25:50,2025-08-03 19:47:43,9,2,Website,Confirmed,16182.06,15
20033659,1520802.0,161496.0,2025-10-15 16:01:08,2024-03-10 04:31:48,13,4,OTA,Confirmed,21783.47,5
20033660,1502772.0,161505.0,2024-08-14 13:06:30,2023-05-20 09:00:04,1,3,Travel Agent,Confirmed,29397.18,20
20033661,1509274.0,160729.0,2024-07-02 15:22:57,2025-03-08 05:39:14,14,1,App,Confirmed,34880.15,20
20033662,1510803.0,161941.0,2025-12-16 11:09:05,2025-03-19 20:32:18,2,1,Corporate,Completed,42150.0,15
20033663,1511617.0,160458.0,2025-02-01 20:07:21,2025-04-14 06:29:31,12,3,App ,Cancelled,43629.86,25
20033664,1536082.0,160948.0,2023-04-16 13:41:32,2025-01-13 00:19:39,7,3,Website,Cancelled,21633.78,25
20033665,1506715.0,161887.0,2025-12-22 22:33:36,2024-04-17 14:10:22,12,4,App,Completed,13435.78,10
20033666,1514530.0,161682.0,2024-07-10 21:03:07,2023-04-12 02:26:51,10,3,Website,Cancelled,34325.96,10
20033667,1512163.0,161815.0,2023-05-18 03:28:53,2023-04-11 15:35:22,9,1,Corporate,Completed,34537.75,0
20033668,1536536.0,160817.0,2024-01-17 19:13:38,2025-09-13 07:24:56,1,2,OTA,Completed,21518.15,20
20033669,1514525.0,160207.0,2023-08-17 16:52:50,2023-01-21 15:43:22,9,4,Corporate,Cancelled,34136.38,5
20033670,1523962.0,160767.0,2025-06-23 03:44:19,2023-04-29 07:18:50,6,1,OTA,Confirmed,17641.77,15
20033671,1511315.0,161458.0,2025-03-17 18:31:57,2024-09-19 04:48:56,9,2,Website,Completed,24202.61,25
20033672,1539975.0,161106.0,2023-03-08 05:03:49,2023-11-10 21:25:25,5,3,Website,Confirmed,14256.35,20
20033673,1508284.0,160442.0,2025-01-26 06:57:57,2024-01-22 10:50:06,13,3,OTA,Confirmed,37808.85,10
20033674,1513176.0,161239.0,2023-08-18 08:16:41,2024-01-07 23:18:12,12,2,Website,No Show,15063.86,15
20033675,1526077.0,160263.0,2025-01-14 04:44:52,2025-11-30 19:43:21,7,1,OTA,Confirmed,42416.87,0
20033676,1538170.0,160909.0,2023-04-14 17:46:41,2024-12-01 14:17:01,1,4,Website,Cancelled,38484.66,20
20033677,1511442.0,160911.0,2024-07-29 18:56:12,2023-11-02 05:03:17,12,3,App,Confirmed,37321.52,15
20033678,1521302.0,160879.0,2025-12-05 02:20:39,2024-05-30 12:45:25,5,4,Corporate,Completed,42695.33,25
20033679,1515798.0,160621.0,2023-03-23 18:22:38,2025-08-14 17:24:09,2,2,App,Confirmed,7140.23,25
20033680,,161121.0,2025-01-11 16:12:54,2023-12-18 10:26:26,6,3,Corporate,Confirmed,32992.41,15
20033681,1538970.0,161871.0,2025-12-11 14:14:46,2023-02-02 19:13:46,1,4,Travel Agent,Cancelled,23019.59,20
20033682,1524148.0,160846.0,2025-08-31 14:13:07,2023-03-10 14:46:34,4,1,App,Completed,30484.48,25
20033683,1526240.0,161384.0,2023-03-16 00:43:11,2025-04-23 04:40:58,12,3,Corporate,Confirmed,23230.39,25
20033684,1518051.0,160330.0,2025-08-25 08:01:52,2024-05-10 16:43:21,3,2,App,Cancelled,26156.21,15
20033685,1531105.0,161889.0,2024-06-26 12:59:10,2023-11-13 12:20:05,6,1,App,Confirmed,41372.55,25
20033686,1520802.0,160194.0,2024-06-10 13:05:37,2023-11-30 09:38:03,11,3,App,Cancelled,23317.08,15
20033687,,160798.0,2024-05-14 10:31:49,2023-07-11 20:32:21,10,4,Travel Agent,Cancelled,16568.26,5
20033688,1535038.0,161741.0,2025-07-29 05:44:28,2023-11-01 10:04:31,8,2,Website,Confirmed,36771.42,15
20033689,1530269.0,161181.0,2023-07-13 07:02:18,2024-06-24 03:26:57,8,4,App,Confirmed,13136.12,5
20033690,1532809.0,160932.0,2024-08-07 21:59:03,2024-04-30 19:55:36,13,2,Website,Confirmed,11768.73,25
20033691,1507193.0,161165.0,2023-03-23 02:32:45,2025-02-08 20:05:17,4,2,Travel Agent,Confirmed,41658.78,0
20033692,1519808.0,160787.0,2025-02-19 12:00:11,2025-08-11 04:36:20,8,3,Corporate,Cancelled,22616.66,15
20033693,1516695.0,160680.0,2024-07-09 12:27:59,2025-06-25 13:43:36,8,2,OTA,Cancelled,25808.06,15
20033694,1534622.0,161557.0,2023-06-03 16:57:04,2023-07-22 22:03:55,8,1,OTA,Confirmed,8835.12,25
20033695,1535604.0,160482.0,2025-07-01 09:08:35,2023-12-22 02:42:42,1,3,App,Confirmed,32145.67,5
20033696,1537962.0,160735.0,2024-08-19 09:03:00,2025-10-29 13:10:39,11,4,App,Confirmed,34261.37,20
20033697,1507267.0,161088.0,2024-06-30 06:48:47,2025-01-16 22:41:04,6,4,OTA,Confirmed,20374.48,15
20033698,1537902.0,161424.0,2024-03-19 17:29:10,2024-03-13 05:18:38,4,2,Corporate,Confirmed,15375.65,10
20033699,1534088.0,160219.0,2025-03-23 10:41:28,2024-07-31 06:13:42,12,1,App,Completed,6250.39,15
20033700,1506340.0,160198.0,2023-04-04 15:56:20,2023-07-12 21:12:25,4,4,App,Completed,20955.49,25
20033701,1526546.0,161713.0,2024-10-13 20:41:18,2023-04-26 05:16:43,2,1,App,Confirmed,41089.8,5
20033702,1515224.0,161210.0,2024-06-28 15:23:37,2023-05-11 18:57:41,4,2,Website,Confirmed,21180.53,0
20033703,1503984.0,160448.0,2023-03-03 11:56:15,2023-08-20 03:40:37,5,1,Corporate,Confirmed,20081.45,25
20033704,1523004.0,160409.0,2024-12-03 16:12:28,2025-07-05 09:54:22,13,4,Travel Agent,Confirmed,30274.47,0
20033705,1511122.0,160580.0,2023-09-02 07:21:19,2025-03-09 15:25:55,10,2,Website,Cancelled,35892.95,25
20033706,1503864.0,161002.0,2023-07-25 01:58:34,2023-07-04 18:40:51,14,4,Corporate,Cancelled,24069.44,15
20033707,1503716.0,161685.0,2025-09-16 16:01:24,2025-11-27 04:30:45,14,2,OTA,Confirmed,38076.38,5
20033708,1527604.0,160886.0,2025-05-11 00:55:19,2024-02-05 15:47:28,7,2,App,Cancelled,4936.61,20
20033709,1519076.0,160521.0,2023-09-08 03:29:41,2023-12-19 14:03:12,6,4,Corporate,Confirmed,41498.21,25
20033710,1534628.0,160560.0,2024-07-25 04:07:19,2023-08-11 00:26:19,5,4,OTA,Completed,39557.46,25
20033711,1510371.0,160564.0,2023-12-18 19:40:40,2023-09-16 14:23:29,7,4,Corporate,Completed,8137.38,10
20033712,1521467.0,160125.0,2025-06-01 15:21:04,2023-03-07 23:02:20,12,3,Travel Agent,No Show,19046.65,15
