Review_ID,Booking_ID,Review_Date,Cleanliness,Service,Location,Value,Overall_Rating,Sentiment
22014476,20096952.0,2023-04-04 04:37:18,4.0,4,3,5,3.1,Positive
22014477,20009898.0,2023-06-02 14:02:36,1.0,4,3,3,1.5,Neutral
22014478,20075395.0,2023-11-03 23:32:14,1.0,4,3,2,1.8,Positive
22014479,20061450.0,2024-04-19 17:07:51,5.0,2,2,2,4.8,Negative
22014480,20070107.0,2025-02-08 12:05:39,2.0,2,5,1,3.0,Neutral
22014481,20030079.0,2024-10-07 21:07:29,5.0,5,3,2,3.9,Positive
22014482,20027934.0,2025-03-07 17:45:36,4.0,2,1,1,3.3,Positive 
22014483,20004276.0,2025-12-27 07:43:36,1.0,1,1,5,3.7,Positive
22014484,20068512.0,2024-01-19 06:38:10,3.0,4,3,5,4.4,Negative
22014485,20030205.0,2024-10-10 17:08:44,4.0,1,2,3,3.4,Positive
22014486,20084865.0,2025-07-01 03:21:53,5.0,5,1,3,2.5,Neutral
22014487,20122576.0,,5.0,3,2,2,2.5,Positive 
22014488,20085479.0,2025-05-29 22:44:03,5.0,2,4,5,2.6,Positive
22014489,20067917.0,2024-08-07 23:20:31,2.0,3,5,4,2.9,Positive
22014490,20029174.0,2025-05-22 19:17:08,1.0,4,1,5,2.4,Positive
22014491,20104776.0,2024-07-22 09:20:03,5.0,5,2,4,3.5,Positive
22014492,20039991.0,2024-06-16 18:14:32,5.0,1,5,5,1.9,Negative
22014493,20033538.0,2024-05-17 07:19:10,4.0,3,3,1,2.6,Positive
22014494,20084706.0,2024-01-02 15:17:15,4.0,4,5,2,2.5,Positive
22014495,20057319.0,2024-12-14 15:52:46,4.0,1,5,3,3.9,Positive
22014496,20125588.0,2024-04-25 13:37:56,5.0,2,5,1,1.8,Positive
22014497,20113776.0,2025-04-28 02:08:49,1.0,3,1,3,4.1,Positive
22014498,20096733.0,2024-07-03 20:08:46,1.0,3,4,4,4.5,Positive
22014499,,2025-04-08 13:48:11,5.0,1,5,5,1.3,Positive
22014500,20117637.0,2025-12-10 11:28:42,2.0,1,5,5,2.5,Negative
22014501,20121320.0,2024-05-04 13:56:01,3.0,3,2,4,4.2,Positive
22014502,20011605.0,2025-06-23 19:20:07,2.0,5,3,1,2.2,Positive 
22014503,20119908.0,2024-03-27 07:15:08,5.0,2,3,3,4.5,Positive
22014504,20102115.0,2025-10-14 11:27:43,4.0,4,3,4,1.7,Positive
22014505,20083885.0,2024-02-02 18:10:58,5.0,3,4,1,4.6,Negative
22014506,20124008.0,2025-01-22 19:15:06,2.0,3,3,2,2.9,Neutral
22014507,20018896.0,2024-09-07 05:37:51,4.0,1,5,1,4.4,Positive
22014508,20070859.0,2024-04-26 10:03:02,1.0,3,2,2,3.5,Positive
22014509,20126798.0,2023-05-18 17:20:17,3.0,1,2,4,1.0,Positive
22014510,20012140.0,2024-09-01 10:28:35,2.0,4,4,5,3.3,Positive
22014511,20038152.0,2024-03-14 11:12:35,1.0,3,5,4,1.4,Positive
22014512,20120471.0,2025-08-19 02:05:30,3.0,3,2,4,1.3,Positive
22014513,20099374.0,2025-01-03 03:20:43,5.0,1,5,1,3.6,Positive
22014514,20035856.0,2024-05-05 04:54:49,3.0,5,1,2,4.5,Neutral
22014515,20044962.0,2024-07-11 07:33:23,3.0,5,1,5,3.6,Positive
22014516,20115297.0,2024-10-11 20:20:43,4.0,2,5,1,3.9,Neutral
22014517,20046149.0,2025-09-18 05:46:04,5.0,2,3,1,4.7,Positive
22014518,20090424.0,2024-09-25 11:36:24,2.0,4,5,5,3.2,Positive
22014519,20032056.0,2025-11-08 00:23:37,4.0,5,2,4,1.8,Neutral
22014520,20054752.0,2024-03-18 15:50:24,4.0,2,2,1,3.7,Positive
22014521,20089142.0,2024-12-30 17:09:05,4.0,3,1,5,3.2,Positive
22014522,20088493.0,2023-08-26 13:06:18,2.0,3,4,2,3.0,Neutral
22014523,20028252.0,2023-05-03 07:52:14,2.0,2,2,2,4.1,Negative
22014524,20081253.0,2025-11-06 11:01:54,5.0,2,2,4,3.3,Positive
22014525,20087954.0,2024-01-18 22:48:49,4.0,5,2,1,3.6,Positive
22014526,20039042.0,2023-07-22 22:00:10,5.0,3,2,2,2.1,Positive
22014527,20016403.0,2023-12-15 18:40:50,4.0,4,3,3,3.9,Neutral
22014528,20085761.0,2023-03-04 09:20:03,4.0,2,2,1,4.4,Positive
22014529,20044471.0,2023-11-19 02:16:51,4.0,2,5,5,4.7,Positive
22014530,20048232.0,2023-08-21 22:46:45,4.0,5,2,2,4.7,Positive
22014531,20054440.0,2025-03-18 15:44:51,3.0,5,5,2,2.6,Positive
22014532,20117516.0,2024-12-12 17:27:29,2.0,5,5,3,4.1,Positive
22014533,20128866.0,2024-09-30 03:23:04,3.0,1,1,4,2.6,Positive
22014534,20034127.0,2023-08-21 04:29:42,4.0,3,2,1,4.2,Positive
22014535,20070087.0,2025-07-09 18:54:57,1.0,1,1,2,3.7,Negative
22014536,20069522.0,2024-04-18 22:31:03,2.0,5,4,5,4.0,Positive
22014537,20000799.0,2024-11-03 03:54:44,3.0,5,4,3,1.1,Positive
22014538,20044386.0,2023-07-16 01:49:50,4.0,2,3,4,2.2,Negative
22014539,20035761.0,2024-10-05 01:40:30,5.0,4,5,4,4.0,Positive
22014540,20082062.0,2023-09-28 09:54:47,2.0,5,2,4,3.0,Positive
22014541,20060295.0,2023-09-06 07:13:10,1.0,4,2,1,4.2,Neutral
22014542,20063660.0,2023-05-06 01:09:11,3.0,5,3,3,2.6,Positive
22014543,20099245.0,2023-06-23 08:39:51,4.0,2,5,4,1.3,Negative
22014544,20040050.0,2024-10-27 11:03:52,4.0,4,4,1,2.2,Negative
22014545,20082785.0,2024-09-26 16:07:33,4.0,1,4,1,3.0,Negative
22014546,20049037.0,2025-09-27 00:08:26,5.0,2,3,1,3.1,Positive
22014547,20094774.0,2025-09-11 10:58:32,4.0,2,3,2,4.0,Neutral
22014548,20120829.0,2024-04-14 00:14:19,3.0,3,1,5,2.9,POSITIVE
22014549,20063496.0,2023-01-14 00:57:48,5.0,1,5,5,4.1,Positive
22014550,20049379.0,2024-01-13 06:13:22,1.0,3,1,2,1.8,Positive
22014551,20060957.0,2024-09-08 05:32:47,1.0,1,3,3,3.8,Positive
22014552,20025449.0,2023-12-18 04:29:48,4.0,3,3,1,2.3,Neutral
22014553,20111670.0,2023-07-13 00:14:59,2.0,2,3,4,3.7,Positive
22014554,20105245.0,2023-05-23 04:37:13,4.0,2,2,5,3.3,Neutral
22014555,20008367.0,2024-03-14 05:11:12,5.0,1,3,2,4.4,Positive
22014556,20002718.0,2025-06-14 16:07:12,2.0,4,5,3,3.9,Positive
22014557,20058889.0,2023-03-06 02:24:09,5.0,2,2,1,1.4,Positive
22014558,20012928.0,2024-02-17 21:32:11,3.0,3,4,1,3.6,Positive
22014559,20083124.0,2025-03-27 03:28:31,2.0,5,1,3,2.8,Positive
22014560,20076640.0,2024-02-23 12:59:23,2.0,3,2,3,4.3,Positive
22014561,20117311.0,2023-02-19 03:52:18,2.0,5,1,1,2.6,Positive
22014562,20098678.0,2024-07-17 09:32:46,5.0,2,5,3,2.1,Positive
22014563,20006789.0,2025-09-06 18:01:05,1.0,1,2,2,2.1,Positive
22014564,20059503.0,2023-05-09 04:28:38,2.0,5,4,1,4.4,Positive
22014565,20081582.0,2025-01-16 08:44:48,1.0,1,4,1,1.9,Positive
22014566,20022619.0,2024-05-22 14:21:22,4.0,1,3,5,4.9,Positive
22014567,20119751.0,2024-12-09 09:32:44,4.0,4,5,1,1.2,Positive
22014568,20119207.0,2025-10-17 08:01:10,2.0,3,5,2,3.5,Positive
22014569,20077374.0,2023-08-14 04:25:47,2.0,3,4,2,4.1,Positive
22014570,20023241.0,2024-05-15 04:33:14,4.0,2,4,1,2.4,Positive
22014571,20066029.0,2023-06-05 10:41:44,1.0,4,2,5,1.8,Neutral
22014572,20119924.0,2024-07-06 00:41:28,3.0,1,3,1,2.9,Positive
22014573,20061737.0,2023-09-04 06:31:44,3.0,4,3,2,2.5,Negative
22014574,20123413.0,2025-12-17 00:51:39,3.0,3,2,4,1.4,Positive
22014575,20070662.0,2024-09-03 17:45:19,3.0,3,2,3,4.5,Positive
22014576,20128278.0,2025-01-21 10:42:26,3.0,2,1,3,2.4,Positive
22014577,20123344.0,2025-10-26 20:13:21,5.0,4,2,2,4.9,Positive
22014578,20057206.0,2023-09-19 09:51:06,1.0,3,3,4,3.1,Negative
22014579,20078734.0,2025-10-04 03:34:45,1.0,2,4,2,4.5,Neutral
22014580,20048682.0,2025-06-14 17:24:43,2.0,3,1,5,3.8,Positive
22014581,20053846.0,2023-06-02 17:44:28,3.0,1,5,2,1.3,Positive
22014582,20002415.0,2023-02-11 03:15:28,3.0,4,5,4,3.9,Positive
22014583,20110821.0,2023-01-17 03:33:30,1.0,4,4,4,3.1,Positive
22014584,20030573.0,2024-12-02 04:28:34,1.0,2,3,1,3.0,Positive
22014585,20128588.0,2023-02-25 14:10:30,5.0,4,5,1,2.4,Neutral
22014586,20071262.0,2023-10-26 02:35:33,1.0,4,4,2,2.2,Neutral
22014587,20093237.0,2025-11-07 17:08:04,2.0,5,5,4,4.2,Neutral
22014588,20038886.0,2024-04-13 13:56:41,5.0,2,1,3,5.0,Negative
22014589,20049325.0,2023-04-21 01:14:55,1.0,2,2,1,3.8,Positive
22014590,20046522.0,2024-10-08 18:40:30,3.0,1,1,1,1.4,Positive
22014591,20129727.0,2025-03-01 11:15:09,1.0,1,5,1,4.7,Positive
22014592,20091422.0,2024-07-28 14:00:25,5.0,4,3,1,1.5,Positive
22014593,20116979.0,2025-01-16 00:26:16,5.0,1,5,3,4.5,Negative
22014594,20097838.0,2023-03-04 02:21:55,2.0,3,2,5,3.3,Positive
22014595,20058901.0,2024-07-04 21:43:50,5.0,5,2,2,4.4,Neutral
22014596,20059434.0,2023-07-04 09:14:16,3.0,3,3,3,3.0,Positive
22014597,20106977.0,2024-01-18 03:17:52,2.0,4,4,3,1.2,Negative
22014598,20123819.0,2023-12-04 09:36:06,1.0,2,3,4,5.0,Neutral
22014599,20100180.0,2025-12-10 13:15:35,3.0,2,2,2,2.9,Positive
22014600,20090555.0,2025-01-28 11:28:00,1.0,2,5,1,3.7,Neutral
22014601,20051667.0,2025-09-28 12:46:16,3.0,2,5,4,3.2,Positive
22014602,20020984.0,2023-09-27 19:49:29,4.0,2,5,5,4.1,Neutral
22014603,20005387.0,2023-09-20 15:00:02,1.0,1,1,3,4.3,Positive
22014604,20076398.0,2025-02-17 17:50:54,1.0,2,3,3,2.8,Positive
22014605,20107208.0,2024-07-01 22:28:14,2.0,3,1,4,1.3,Positive
22014606,20069786.0,2025-09-07 04:26:54,4.0,5,3,4,2.3,Positive
22014607,20129210.0,2025-08-03 19:17:36,1.0,5,5,2,1.9,Positive
22014608,20001879.0,2023-05-18 22:18:31,3.0,1,1,3,3.5,Positive
22014609,20126288.0,2025-06-05 04:55:05,3.0,1,4,5,1.5,Negative
22014610,20001135.0,2024-01-28 21:25:25,1.0,5,4,3,1.9,Positive
22014611,20113820.0,2023-05-08 22:28:41,1.0,2,3,2,2.8,Positive
22014612,20060881.0,2024-12-30 23:06:38,2.0,1,3,2,4.5,Positive
22014613,20029212.0,2023-05-11 04:24:28,1.0,5,3,2,4.4,Neutral
22014614,20030691.0,2024-02-13 15:12:06,3.0,5,4,4,4.2,Positive
22014615,20087331.0,2023-12-25 10:50:49,4.0,1,1,4,1.9,Positive
22014616,20020010.0,2025-02-19 03:43:54,1.0,3,1,1,3.2,Neutral
22014617,20025178.0,2023-04-08 12:41:21,4.0,4,5,3,4.0,Neutral
22014618,20123877.0,2024-01-28 01:44:19,5.0,2,4,1,4.7,Neutral
22014619,20011546.0,2023-01-25 23:19:05,4.0,5,3,3,4.2,Positive
22014620,20055120.0,2023-02-26 00:39:34,3.0,1,4,1,4.4,Positive
22014621,20035500.0,2023-12-08 10:07:25,4.0,2,3,4,3.1,Positive
22014622,20016265.0,2025-05-05 06:48:31,5.0,4,5,4,3.3,Positive
22014623,20095095.0,2025-03-15 05:47:51,5.0,5,2,5,4.1,Neutral
22014624,20050207.0,2025-09-19 12:05:08,1.0,1,1,2,1.2,Neutral
22014625,20127821.0,2024-01-04 11:50:20,2.0,2,2,4,4.8,Negative
22014626,20106455.0,2024-06-27 00:22:38,3.0,4,4,4,4.3,Positive
22014627,20022554.0,2025-07-09 03:32:18,5.0,5,1,3,3.7,Positive
22014628,20019247.0,2025-08-20 17:10:53,4.0,3,3,2,2.6,Positive 
22014629,20115199.0,2025-02-19 14:10:19,3.0,2,3,5,2.5,Neutral
22014630,20047622.0,2023-10-19 07:06:51,3.0,2,3,5,4.3,Positive
22014631,20080573.0,2024-08-26 04:37:30,2.0,3,2,5,2.6,Neutral
22014632,20003657.0,2025-05-07 22:05:30,4.0,1,3,3,4.5,Positive
22014633,20109396.0,2025-04-19 06:18:28,3.0,2,2,3,3.0,Neutral
22014634,20024893.0,2023-12-26 21:01:14,3.0,5,1,3,4.9,Positive
22014635,20126466.0,2023-06-09 16:24:15,3.0,2,5,4,1.5,Positive
22014636,20051433.0,2024-11-30 20:28:32,4.0,4,4,1,3.2,Neutral
22014637,20016665.0,2023-01-14 11:12:54,2.0,3,5,1,1.9,Positive
22014638,20084526.0,,4.0,2,4,1,4.4,Positive
22014639,20074296.0,2023-05-28 22:38:08,1.0,1,4,4,1.6,Positive
22014640,20065872.0,2023-01-23 02:13:22,1.0,1,1,4,3.5,Positive
22014641,20078992.0,2024-02-09 00:06:34,2.0,4,3,2,4.9,Positive
22014642,20124423.0,2023-06-02 12:18:13,2.0,5,2,1,4.5,Neutral
22014643,20073765.0,2024-02-28 03:59:18,2.0,3,4,3,4.4,Negative
22014644,20080066.0,2023-02-17 19:17:08,2.0,2,4,4,3.6,Positive
22014645,20101032.0,2023-11-17 19:45:20,4.0,4,3,4,1.2,Positive
22014646,20117473.0,2025-08-01 02:10:59,3.0,1,5,2,2.0,Positive
22014647,20075083.0,2024-09-06 04:51:08,4.0,5,4,1,1.9,Positive
22014648,20002626.0,2023-09-06 03:47:55,1.0,4,2,5,1.9,Positive
22014649,20027082.0,2025-09-04 00:34:03,5.0,4,2,2,1.7,Positive
22014650,20089966.0,2023-03-13 22:32:35,5.0,2,3,5,4.9,Positive
22014651,20040159.0,2024-08-17 01:51:41,1.0,1,2,5,3.0,Positive
22014652,20098460.0,2025-11-13 15:56:58,3.0,3,4,5,3.6,Positive
22014653,20064477.0,2023-04-26 21:53:01,1.0,1,5,5,4.4,Positive
22014654,20062192.0,2025-07-11 10:56:51,2.0,4,4,1,3.5,Positive
22014655,20123944.0,2024-11-05 01:08:04,4.0,2,3,4,3.4,Positive
22014656,20031097.0,2024-11-16 15:50:18,1.0,3,5,4,3.6,Positive
22014657,20110429.0,2024-09-17 18:41:44,4.0,1,4,1,3.8,Positive
22014658,20088883.0,2025-05-26 18:33:16,1.0,1,4,1,3.4,Positive
22014659,20070866.0,2023-06-23 12:39:11,4.0,4,3,1,1.5,Negative
22014660,20019625.0,2025-07-16 08:33:06,2.0,5,1,3,1.8,Positive
22014661,20103423.0,2023-09-01 03:39:26,2.0,1,2,3,2.6,Negative
22014662,20080301.0,2023-05-14 16:14:24,2.0,2,1,3,1.8,Negative
22014663,20114784.0,2024-10-02 12:58:09,,3,4,3,1.3,Positive
22014664,20029397.0,2025-08-30 09:32:27,2.0,4,3,1,3.3,Neutral
22014665,20007721.0,2025-05-07 14:33:48,4.0,5,4,3,2.1,Positive
22014666,20001318.0,2024-10-21 05:39:53,4.0,2,3,3,3.0,Positive
22014667,20099029.0,2024-07-07 00:12:52,5.0,1,2,1,1.2,Negative
22014668,20023490.0,2024-06-30 07:56:51,4.0,1,3,2,3.8,Positive
22014669,20111683.0,2023-07-04 19:32:37,3.0,2,3,5,2.9,Neutral
22014670,20094767.0,2023-06-24 13:09:34,5.0,3,5,2,3.0,Positive
22014671,20096274.0,2023-08-20 23:31:04,5.0,3,3,4,2.8,Negative
22014672,20004739.0,2023-04-19 13:22:20,3.0,1,1,1,4.8,Positive
22014673,20028478.0,2023-06-03 08:22:53,3.0,3,1,4,1.6,Positive
22014674,20029717.0,2025-03-02 22:10:35,1.0,3,3,3,1.2,Positive
22014675,20108297.0,2023-05-21 16:03:32,5.0,5,2,1,3.1,Positive
22014676,20030619.0,2023-05-11 19:30:43,3.0,1,4,2,3.9,Positive
22014677,20000338.0,2025-08-07 10:49:19,1.0,2,3,3,4.9,Negative
22014678,20101492.0,2024-05-29 22:22:19,1.0,5,5,4,2.9,Positive
22014679,20084515.0,2023-05-21 18:12:00,2.0,4,5,4,1.5,Negative
22014680,20054081.0,2024-02-14 03:14:12,4.0,2,2,3,3.2,Positive
22014681,20013475.0,2025-06-13 14:34:04,2.0,4,4,3,4.6,Positive
22014682,20003869.0,2025-03-21 05:49:32,1.0,5,4,4,4.4,Positive
22014683,20009434.0,2023-10-11 17:51:44,5.0,3,4,5,4.0,Positive
22014684,20030424.0,2023-05-31 02:54:48,5.0,4,5,5,1.1,Neutral
22014685,20121400.0,2024-10-26 06:58:23,5.0,5,1,2,2.5,Positive
22014686,20050407.0,2025-06-25 09:25:11,1.0,1,3,1,2.2,Positive
22014687,20073073.0,2024-09-10 16:18:55,4.0,3,1,3,5.0,Positive
22014688,20000282.0,2025-04-12 00:10:17,1.0,1,1,4,2.8,Negative
22014689,20122482.0,2025-04-16 05:04:35,3.0,5,2,5,1.1,Positive
22014690,20039868.0,2023-02-23 08:15:29,3.0,5,5,3,1.2,Negative
22014691,20122745.0,2023-12-21 19:30:51,1.0,3,5,3,2.6,Neutral
22014692,20088455.0,2024-05-27 19:56:16,4.0,1,1,1,1.9,Positive
22014693,20073268.0,2023-03-06 01:43:00,4.0,5,5,3,3.9,Positive
22014694,20081683.0,2023-03-23 06:07:02,4.0,1,3,5,3.0,Positive
22014695,20020833.0,2024-03-18 00:01:06,1.0,2,1,2,1.2,Negative
22014696,20068886.0,2023-12-27 09:13:44,3.0,5,1,5,3.5,Positive
22014697,20114055.0,2025-12-15 02:52:23,1.0,4,2,5,2.1,Positive
22014698,20016625.0,2023-03-16 08:48:35,4.0,4,3,3,3.0,Positive
22014699,20008997.0,2024-11-23 13:48:03,1.0,2,2,3,2.8,Positive
22014700,20067664.0,2025-03-29 01:54:09,1.0,2,3,2,3.8,Positive
22014701,20083500.0,2023-08-11 05:13:56,4.0,1,4,4,3.9,Negative
22014702,20038036.0,2023-10-31 09:34:30,5.0,5,2,4,2.8,Neutral
22014703,20076281.0,2025-03-06 06:05:28,2.0,5,2,5,4.8,Neutral
22014704,20004987.0,2025-04-29 23:18:38,2.0,5,1,3,1.4,Positive
22014705,20107550.0,2025-02-26 10:15:18,3.0,4,1,5,4.6,Positive
22014706,20107584.0,2025-07-07 21:31:18,4.0,4,5,4,3.4,Positive
22014707,20065495.0,2025-06-22 17:08:58,5.0,4,2,2,2.8,Positive
22014708,20043287.0,2023-07-29 04:21:21,5.0,4,4,3,4.4,Positive
22014709,20046564.0,2025-01-09 19:15:34,1.0,5,2,2,4.1,Neutral
22014710,20084712.0,2025-01-05 21:58:28,4.0,3,1,4,4.9,Neutral
22014711,20051905.0,2024-06-04 01:29:58,3.0,4,4,2,1.9,Negative
22014712,20018890.0,2024-11-07 12:56:09,4.0,4,5,3,1.4,Positive
22014713,20067852.0,2023-07-21 14:32:06,4.0,1,3,4,4.6,Positive
22014714,20127404.0,2023-01-03 14:50:30,4.0,1,1,2,2.9,Negative
22014715,20058779.0,2024-08-02 19:01:15,2.0,3,1,4,3.7,Positive
22014716,20068157.0,2023-08-31 04:26:08,2.0,2,3,4,4.2,Positive
22014717,20069565.0,2024-01-16 05:28:46,1.0,2,4,4,4.5,Negative
22014718,20060215.0,2024-04-12 00:50:11,3.0,4,2,2,3.2,Positive
22014719,20072971.0,2025-09-16 00:33:26,2.0,3,3,1,2.6,Neutral
22014720,20080291.0,2024-05-08 01:59:54,3.0,1,5,2,1.6,Positive
22014721,20073767.0,2024-07-22 03:36:42,1.0,2,4,2,4.5,Positive
22014722,20053928.0,2023-07-20 14:50:50,4.0,5,3,3,2.1,Neutral
22014723,20039524.0,2025-02-16 03:34:06,5.0,1,3,1,2.0,Positive
22014724,20085718.0,2025-10-19 18:54:30,1.0,1,5,4,4.2,Negative
22014725,20020575.0,2023-05-31 12:47:41,2.0,5,4,5,3.0,Positive
22014726,20014917.0,2025-01-17 17:58:17,3.0,4,1,4,1.9,Positive
22014727,20022328.0,2025-03-01 05:21:46,1.0,3,1,5,2.6,Positive
22014728,20063437.0,2023-09-30 19:36:42,3.0,4,3,1,3.8,Negative
22014729,20123134.0,2025-09-20 17:03:10,1.0,2,1,1,1.7,Positive
22014730,20086232.0,2024-10-27 02:18:24,3.0,4,5,5,1.0,Neutral
22014731,20026998.0,2025-08-12 09:19:18,4.0,2,4,4,4.5,Positive
22014732,20081642.0,2025-06-01 16:47:18,5.0,3,3,2,1.5,Positive
22014733,20118774.0,2023-12-28 00:50:59,1.0,5,5,1,3.2,Positive
22014734,20072820.0,2023-11-27 16:53:56,1.0,3,2,1,1.4,Positive
22014735,20010783.0,2024-09-17 00:50:28,3.0,1,5,5,4.6,NEUTRAL
22014736,20042024.0,2025-02-20 15:06:37,5.0,5,2,3,2.1,Neutral
22014737,20106958.0,2024-09-05 10:28:04,5.0,4,4,5,4.8,Positive
22014738,20107271.0,2024-10-01 15:35:33,1.0,1,4,5,2.0,Positive
22014739,20048567.0,2025-03-06 03:14:37,2.0,2,5,4,2.1,Positive
22014740,20129512.0,2025-10-25 01:03:55,4.0,4,2,2,2.0,Positive
22014741,20063620.0,2024-02-19 21:32:00,3.0,4,3,2,1.5,Positive
22014742,20078996.0,2025-10-23 17:23:28,4.0,3,1,4,1.7,Neutral
22014743,20026861.0,2024-02-25 22:55:01,5.0,4,4,4,2.1,Positive
22014744,20075291.0,2025-06-16 16:52:56,4.0,3,2,5,3.3,Neutral
22014745,20051779.0,2024-03-15 03:34:56,3.0,5,5,5,4.9,Negative
22014746,20101992.0,2023-07-17 21:27:38,5.0,3,4,5,1.6,Positive
22014747,20027757.0,2023-11-17 10:37:40,5.0,3,1,4,4.0,Positive
22014748,20101767.0,2024-05-11 11:51:46,1.0,1,2,5,3.5,Positive
22014749,20014429.0,2025-04-22 02:42:10,1.0,4,3,2,2.3,Positive
22014750,20109522.0,2025-06-08 19:41:31,1.0,4,4,1,3.9,Positive
22014751,20016280.0,2024-07-27 17:54:59,5.0,4,2,3,1.3,Neutral
22014752,20010428.0,2025-12-06 03:09:10,1.0,4,5,1,1.8,Neutral
22014753,20089048.0,2025-05-25 05:50:07,2.0,4,4,5,2.4,Positive
22014754,20043757.0,2025-07-22 00:37:04,3.0,4,3,1,4.8,Positive
22014755,20010363.0,2024-01-23 22:54:54,3.0,5,3,5,1.5,Negative
22014756,20118430.0,2025-09-09 15:15:41,5.0,5,2,2,4.2,Negative
22014757,20120475.0,2024-09-30 12:55:31,2.0,1,1,4,1.5,Negative
22014758,20008771.0,2025-06-04 21:55:14,4.0,4,5,5,1.0,Positive
22014759,20027321.0,2025-01-12 21:26:42,2.0,5,4,4,4.6,Positive
22014760,20120078.0,2025-09-23 17:01:05,2.0,3,1,1,2.6,Positive
22014761,20011978.0,2023-10-11 03:41:11,4.0,3,3,2,4.4,Positive
22014762,20119907.0,2024-08-19 12:13:58,5.0,5,1,5,4.9,Positive
22014763,20115594.0,2024-01-22 03:15:43,2.0,4,2,2,3.1,Positive
22014764,20013790.0,2024-03-19 10:21:09,5.0,3,5,4,3.9,Positive
22014765,20085360.0,2023-05-04 02:26:19,3.0,2,4,4,2.3,Positive
22014766,20005524.0,2024-08-28 04:52:02,1.0,4,5,4,4.4,Positive
22014767,20075359.0,2023-05-07 04:22:07,4.0,4,5,5,4.2,Positive
22014768,20069565.0,2024-05-10 15:51:47,1.0,3,3,5,3.9,Positive
22014769,20104330.0,2025-10-26 11:24:51,1.0,4,5,2,1.4,Negative
22014770,20079631.0,2024-10-26 03:59:33,4.0,4,5,3,2.3,Positive
22014771,20113089.0,2024-06-19 14:27:00,2.0,5,5,3,1.3,Positive
22014772,20085558.0,2023-02-18 14:23:44,4.0,1,4,5,4.8,Positive
22014773,20113338.0,2023-01-30 21:42:08,3.0,3,2,4,2.4,Positive
22014774,20076068.0,2023-12-04 22:42:20,3.0,4,3,5,1.5,Positive
22014775,20103723.0,2024-09-08 02:38:25,5.0,3,5,4,3.6,Negative
22014776,20022959.0,2025-03-30 21:35:40,4.0,5,4,4,2.0,Positive
22014777,20022490.0,2025-03-16 17:38:45,2.0,1,5,2,4.0,Positive
22014778,20026161.0,2025-02-21 00:00:41,3.0,2,1,5,4.3,Positive
22014779,20036589.0,2023-11-06 21:34:47,5.0,2,1,2,3.8,Positive
22014780,20024079.0,2023-09-16 17:58:50,5.0,4,5,1,2.8,Neutral
22014781,20003753.0,2023-06-21 15:42:52,3.0,4,2,2,4.8,Neutral
22014782,20089019.0,2025-06-30 20:03:05,1.0,1,5,4,4.4,Positive
22014783,20035524.0,2025-08-08 11:10:38,2.0,1,1,3,4.9,NEGATIVE
22014784,20033326.0,2024-01-07 17:31:18,2.0,5,1,2,1.4,Positive
22014785,20101774.0,2023-10-24 18:23:10,3.0,3,1,5,3.6,Positive
22014786,20122470.0,2025-02-07 01:37:56,1.0,5,2,2,3.1,Positive
22014787,20090694.0,2024-08-16 06:49:25,4.0,4,1,4,3.9,Positive
22014788,20116605.0,2024-10-30 00:35:32,3.0,5,1,5,3.7,Positive
22014789,20080676.0,2023-01-15 11:00:26,3.0,1,2,1,3.7,Positive
22014790,20032812.0,2025-09-14 01:57:36,4.0,2,3,1,3.9,Positive
22014791,20047051.0,2024-11-20 14:06:38,2.0,4,2,2,1.9,Positive
22014792,20125013.0,2025-07-04 23:19:13,5.0,5,5,5,3.9,Neutral
22014793,20008396.0,2024-01-15 07:52:57,4.0,5,5,2,3.5,Neutral
22014794,20117155.0,2024-03-11 22:26:15,2.0,5,2,3,1.0,Neutral
22014795,20017853.0,2023-07-22 04:31:44,2.0,4,5,4,4.0,Neutral
22014796,20085363.0,2025-07-08 15:43:12,4.0,2,2,4,1.5,Neutral
22014797,20060441.0,2024-06-24 06:05:34,5.0,4,2,4,1.2,Positive
22014798,20126025.0,2024-02-03 01:11:42,2.0,4,3,4,3.4,Positive
22014799,20017632.0,2024-06-08 12:06:50,4.0,4,1,4,3.9,Positive
22014800,20115462.0,2025-04-01 23:33:45,1.0,5,1,3,4.3,Positive
22014801,20105594.0,2025-07-13 09:42:27,4.0,1,2,4,4.7,Positive
22014802,20129375.0,2025-08-17 07:01:00,3.0,1,2,1,3.7,Positive
22014803,20110338.0,2025-06-26 20:06:31,1.0,5,3,4,4.1,Positive
22014804,20075798.0,2023-02-16 11:15:33,2.0,4,5,1,2.7,Neutral
22014805,20003598.0,2024-09-14 10:45:01,5.0,2,5,4,2.3,Positive
22014806,20127710.0,2023-12-21 16:48:41,3.0,4,4,2,4.8,Positive
22014807,20100830.0,2025-12-30 13:32:50,5.0,3,2,1,3.4,Positive
22014808,20065454.0,2024-03-22 02:14:13,3.0,2,3,5,4.0,Positive
22014809,20010949.0,2024-05-31 14:48:59,5.0,4,4,3,3.7,Negative
22014810,20099617.0,2024-02-19 03:28:56,5.0,5,4,1,3.6,Positive
22014811,20091304.0,2023-09-10 19:19:54,3.0,4,4,3,2.8,Positive
22014812,20063317.0,2025-04-16 16:27:23,5.0,3,2,5,4.4,Positive
22014813,20076809.0,2024-07-05 17:40:31,2.0,1,2,1,5.0,Positive
22014814,20068947.0,2024-07-01 02:08:23,1.0,4,4,2,2.9,Positive
