Stay_ID,Booking_ID,Checkin_Date,Room_Type,Room_Revenue,Food_Revenue,Spa_Revenue,Other_Revenue,Checkout_Date
21012620,20115293,2024-09-23 22:37:11,Standard,90805.82,14862.74,2256.71,8134.79,2024-10-06 22:37:11
21012621,20039162,2024-05-28 01:38:58,Villa,73584.68,20748.74,2088.95,14268.44,2024-06-11 01:38:58
21012622,20124933,2023-01-01 23:37:38,Standard,100367.95,19322.56,2963.85,6946.72,2023-01-12 23:37:38
21012623,20105403,2023-01-25 02:50:29,Standard,34501.24,38181.13,23812.94,4051.82,2023-02-04 02:50:29
21012624,20007643,2024-01-26 11:10:26,Villa,6085.42,49968.18,11199.38,11447.05,2024-02-04 11:10:26
21012625,20049260,2025-04-02 21:13:34,Executive,16405.19,42274.47,7323.46,4517.7,2025-04-04 21:13:34
21012626,20107362,2025-04-15 14:04:56,Deluxe,46214.44,35287.38,5890.05,12282.53,2025-04-28 14:04:56
21012627,20077934,2023-02-12 14:45:08,Suite,1812.33,39463.59,19443.5,11783.65,2023-02-16 14:45:08
21012628,20031348,2025-02-02 05:01:06,Suite,5239.7,29969.51,23560.6,2412.54,2025-02-09 05:01:06
21012629,20100069,2025-09-07 04:35:56,Deluxe,142797.94,49794.49,25182.24,12594.33,2025-09-11 04:35:56
21012630,20019915,2023-04-21 18:01:54,Executive,33053.04,14965.48,4668.17,3283.5,2023-05-02 18:01:54
21012631,20042208,2023-02-13 19:12:16,Standard,114380.51,1145.8,21005.74,11398.62,2023-02-14 19:12:16
21012632,20088348,2023-05-16 17:26:56,Villa,149679.41,18824.01,8352.83,9147.7,2023-05-23 17:26:56
21012633,20016827,2023-07-02 10:48:55,Suite,43121.07,12026.93,919.38,8300.31,2023-07-12 10:48:55
21012634,20108465,2024-07-30 16:44:44,Villa,24971.06,14314.97,23002.23,13704.99,2024-08-06 16:44:44
21012635,20041423,2024-04-15 00:35:04,Villa,56328.95,35083.8,23581.23,13786.43,2024-04-18 00:35:04
21012636,20128702,2024-08-24 12:30:37,Standard,5210.64,16297.13,23093.71,1208.8,2024-08-29 12:30:37
21012637,20032891,2024-08-22 12:46:44,Villa,145632.74,13943.26,2824.84,4101.84,2024-09-01 12:46:44
21012638,20066489,2024-03-23 09:02:09,Deluxe,75145.86,14405.41,4692.82,574.17,2024-03-24 09:02:09
21012639,20014964,2024-06-26 16:09:39,Executive,63404.32,27907.46,608.53,12365.26,2024-06-29 16:09:39
21012640,20002431,2025-10-03 19:29:02,Suite,135138.11,19184.13,25436.2,12673.91,2025-10-04 19:29:02
21012641,20030709,2025-10-04 15:36:21,Deluxe,88481.25,39979.88,13346.39,9746.37,2025-10-14 15:36:21
21012642,20006943,2025-11-30 19:01:36,Villa,106441.6,48688.89,17934.69,1644.71,2025-12-12 19:01:36
21012643,20044101,2025-08-01 15:59:57,Deluxe,127889.14,25170.15,14435.53,6676.79,2025-08-04 15:59:57
21012644,20111148,2024-08-02 23:23:02,Standard,111926.56,25045.08,5332.12,581.38,2024-08-11 23:23:02
21012645,20030631,2023-11-20 07:57:58,Suite,139457.59,41454.32,7106.5,1906.97,2023-12-04 07:57:58
21012646,20016956,2025-08-28 09:27:29,Executive,77002.43,18214.33,15838.55,9919.35,2025-09-06 09:27:29
21012647,20099221,2025-02-07 09:32:56,Standard,80041.85,35931.23,1800.16,2996.83,2025-02-15 09:32:56
21012648,20035043,2025-01-23 23:42:10,Executive,137664.48,33295.22,17457.92,3676.01,2025-01-30 23:42:10
21012649,20090636,2023-08-05 06:55:25,Deluxe,57118.69,35440.77,27690.76,1897.88,2023-08-09 06:55:25
21012650,20023765,2025-05-30 19:48:35,Standard,87362.74,34695.28,26531.83,11414.06,2025-06-01 19:48:35
21012651,20128419,2024-06-22 04:26:20,Executive,147661.75,29812.61,12829.62,8796.49,2024-07-05 04:26:20
21012652,20119746,2023-02-15 07:10:16,Suite,101363.63,38849.51,9640.35,1895.71,2023-02-28 07:10:16
21012653,20083957,2024-06-22 10:58:57,Villa,67338.56,26304.66,11258.65,11561.22,2024-06-26 10:58:57
21012654,20115324,2024-09-26 02:44:02,Standard,19567.93,25247.29,4027.81,11571.71,2024-10-08 02:44:02
21012655,20073342,2023-01-21 18:00:37,Villa,45058.23,44075.46,27036.54,1662.92,2023-01-24 18:00:37
21012656,20018712,2023-06-17 15:42:55,Standard,90173.09,45731.06,4309.34,12226.23,2023-06-28 15:42:55
21012657,20000248,2023-02-07 10:02:22,Deluxe,39190.33,39784.86,9210.61,12560.94,2023-02-19 10:02:22
21012658,20092515,2023-04-29 05:20:06,Deluxe,81177.29,19626.43,25857.93,8868.82,2023-05-03 05:20:06
21012659,20093212,2023-11-05 13:09:21,Villa,8067.78,11301.5,11198.7,12536.52,2023-11-09 13:09:21
21012660,20099356,2023-09-16 02:32:16,Suite,125867.21,3606.16,13709.9,2732.65,2023-09-20 02:32:16
21012661,20117870,2024-12-21 14:15:08,Villa,59139.56,33644.21,26431.19,2385.07,2024-12-29 14:15:08
21012662,20004919,2025-02-06 15:09:58,Executive,132714.3,49165.9,8114.83,2429.65,2025-02-08 15:09:58
21012663,20012412,2023-08-19 03:41:52,Villa,3054.07,24943.63,309.2,8492.38,2023-08-30 03:41:52
21012664,20104975,2024-02-09 01:33:08,Suite,73236.98,1088.01,18361.21,4102.27,2024-02-15 01:33:08
21012665,20010254,2023-10-24 14:56:16,Executive,58940.3,7726.28,21362.27,8576.45,2023-10-27 14:56:16
21012666,20047432,2024-10-09 11:11:57,Standard,98993.12,29381.51,3350.3,6190.19,2024-10-13 11:11:57
21012667,20068881,2024-08-01 20:06:03,Villa,28859.96,29905.72,13261.24,10066.86,2024-08-12 20:06:03
21012668,20122985,2023-10-18 00:27:57,Standard,68838.98,46302.0,25664.17,6508.0,2023-10-26 00:27:57
21012669,20021406,2023-02-28 09:42:29,Villa,129827.26,20634.47,23890.23,14294.95,2023-03-04 09:42:29
21012670,20070237,2023-08-24 20:07:22,Standard,101856.33,26382.85,27978.34,10855.4,2023-09-02 20:07:22
21012671,20020967,2024-02-17 13:52:50,Deluxe,13144.2,28697.37,2451.01,14011.58,2024-02-19 13:52:50
21012672,20052155,2024-05-02 07:23:45,Villa,71879.21,4423.66,26404.98,13790.57,2024-05-06 07:23:45
21012673,20044827,2025-07-12 05:07:29,Deluxe,37471.93,37843.93,25328.85,5225.77,2025-07-23 05:07:29
21012674,20043240,2025-10-18 18:04:05,Villa,123341.27,1577.97,3777.15,3403.66,2025-10-22 18:04:05
21012675,20023620,2024-10-06 23:20:12,Deluxe,149744.08,9659.48,12660.32,5435.86,2024-10-07 23:20:12
21012676,20002564,2025-09-27 12:51:16,Deluxe,36939.14,3250.63,21244.34,6756.77,2025-10-02 12:51:16
21012677,20067539,2023-11-16 08:01:08,Executive,122359.64,13384.8,492.72,641.27,2023-11-22 08:01:08
21012678,20126570,2024-10-02 18:41:23,Standard,66410.98,49994.24,28869.5,8559.08,2024-10-03 18:41:23
21012679,20108421,2024-02-12 20:08:29,Villa,69783.0,31551.81,27868.14,10533.99,2024-02-26 20:08:29
21012680,20105819,2024-10-07 03:37:27,Executive,26504.65,9115.38,1352.12,211.73,2024-10-20 03:37:27
21012681,20072841,2024-12-31 18:23:39,Villa,92142.97,2103.72,11383.58,11432.15,2025-01-11 18:23:39
21012682,20037271,2023-05-11 13:07:48,Standard,125874.15,21116.63,28753.91,3189.02,2023-05-15 13:07:48
21012683,20078686,2023-06-11 10:27:30,Executive,138337.16,49251.5,5597.22,13531.08,2023-06-14 10:27:30
21012684,20010996,2025-06-18 09:21:52,Deluxe,136332.95,592.94,15186.09,12544.51,2025-06-30 09:21:52
21012685,20097597,2025-02-28 03:30:00,Suite,98931.76,38108.91,10786.38,12431.85,2025-03-04 03:30:00
21012686,20050355,2023-02-17 11:15:34,Standard,85921.32,8424.28,28197.29,11297.96,2023-03-03 11:15:34
21012687,20005384,2023-10-07 10:58:03,Executive,100679.99,21232.34,15071.21,6372.64,2023-10-19 10:58:03
21012688,20083092,2023-06-21 17:16:03,Suite,35951.13,30492.57,7643.89,3326.8,2023-06-28 17:16:03
21012689,20004911,2023-03-20 09:14:05,Villa,33280.36,10694.83,7551.41,10290.16,2023-04-01 09:14:05
21012690,20079668,2025-11-08 20:02:27,Deluxe,23937.14,14313.25,25457.31,4157.98,2025-11-18 20:02:27
21012691,20111430,2024-10-17 01:04:06,Executive,91409.9,12807.44,11207.18,10858.89,2024-10-27 01:04:06
21012692,20037162,2023-04-19 02:53:25,Standard,127670.53,46903.29,27733.47,3504.83,2023-04-22 02:53:25
21012693,20075947,2023-04-04 23:06:01,Executive,37620.2,32642.45,14265.54,8288.75,2023-04-05 23:06:01
21012694,20098029,2023-12-11 16:21:15,Deluxe,111569.59,8055.98,9147.8,8705.16,2023-12-19 16:21:15
21012695,20117120,2024-07-01 17:41:17,Executive,8198.05,9952.33,10067.52,8939.9,2024-07-07 17:41:17
21012696,20112010,2025-06-27 19:59:20,Suite,132250.65,32385.48,27968.38,10153.26,2025-07-02 19:59:20
21012697,20107994,2023-08-30 23:58:27,Deluxe,100103.17,17540.67,15810.49,13121.04,2023-09-06 23:58:27
21012698,20112058,2024-04-22 08:07:47,Deluxe,138238.73,8743.84,11663.7,1800.14,2024-04-26 08:07:47
21012699,20033253,2023-09-10 05:08:12,Villa,16860.48,27227.97,16259.7,12829.02,2023-09-18 05:08:12
21012700,20066545,2023-11-25 10:07:31,Suite,148378.12,47381.55,21971.22,3748.57,2023-12-03 10:07:31
21012701,20057654,2024-12-11 02:54:02,Executive,104206.8,33156.34,2959.47,4534.22,2024-12-17 02:54:02
21012702,20007585,2025-03-13 11:04:35,Standard,3245.68,13763.57,22712.08,7668.06,2025-03-25 11:04:35
21012703,20045891,2025-01-12 22:58:07,Standard,67946.53,32727.12,16119.28,2125.52,2025-01-25 22:58:07
21012704,20128976,2023-09-29 22:27:37,Suite,58042.22,47584.45,3218.51,571.37,2023-10-13 22:27:37
21012705,20024665,2023-11-30 16:44:46,Executive,117872.6,36062.26,2435.18,14073.56,2023-12-04 16:44:46
21012706,20129142,2025-09-16 01:36:47,Villa,59868.75,7500.58,3563.02,4822.3,2025-09-20 01:36:47
21012707,20090101,2023-05-28 13:13:49,Standard,131498.62,37255.16,26313.0,14602.17,2023-06-06 13:13:49
21012708,20012083,2023-12-16 19:02:16,Suite,135019.27,3638.89,4893.81,3838.54,2023-12-24 19:02:16
21012709,20115583,2023-04-14 17:18:46,Suite,92154.09,43160.72,28519.62,7267.5,2023-04-21 17:18:46
21012710,20081977,2023-01-20 19:30:26,Executive,82673.39,31565.41,24456.34,5841.78,2023-01-27 19:30:26
21012711,20044383,2025-05-22 03:01:32,Deluxe,86452.62,9949.19,3889.85,13952.51,2025-05-28 03:01:32
21012712,20041891,2023-06-21 20:42:16,Suite,41759.67,33150.15,4363.54,4762.13,2023-06-23 20:42:16
21012713,20079886,2025-12-01 18:11:28,Villa,121482.38,40327.26,11901.01,10632.57,2025-12-04 18:11:28
21012714,20127387,2023-03-18 01:05:45,Suite,63598.62,34517.77,5450.01,12693.91,2023-03-24 01:05:45
21012715,20096791,2024-04-04 17:39:14,Executive,86138.58,10267.46,25819.56,12994.05,2024-04-17 17:39:14
21012716,20061606,2025-05-21 13:49:31,Deluxe,99900.95,43456.75,883.75,2153.13,2025-05-31 13:49:31
21012717,20067602,2024-02-08 03:50:23,Suite,144143.98,11183.11,3514.24,663.65,2024-02-13 03:50:23
21012718,20125366,2023-11-08 21:47:03,Suite,27291.65,41029.86,6162.35,13201.36,2023-11-22 21:47:03
21012719,20008823,2023-06-14 04:25:33,Standard,148447.87,13686.07,6156.53,14920.79,2023-06-26 04:25:33
21012720,20009847,2025-07-24 12:47:35,Deluxe,139898.14,46792.45,20420.25,6397.31,2025-07-28 12:47:35
21012721,20073282,2024-03-23 18:48:24,Villa,20924.37,12098.81,6365.21,1477.51,2024-04-06 18:48:24
21012722,20081273,2024-12-07 01:06:08,Standard,48909.5,8316.93,16268.29,1196.87,2024-12-19 01:06:08
21012723,20085934,2023-01-18 17:57:19,Villa,88616.23,6626.47,11864.42,9779.85,2023-01-25 17:57:19
21012724,20066591,2025-03-24 01:38:05,Executive,64723.62,31433.15,29121.26,9337.0,2025-03-25 01:38:05
21012725,20114778,2024-09-17 18:00:48,Standard,104324.88,38920.21,5011.39,6610.59,2024-09-30 18:00:48
21012726,20101100,2023-08-02 15:07:58,Executive,65408.37,43213.24,10930.03,12977.74,2023-08-06 15:07:58
21012727,20016379,2025-04-27 06:02:15,Executive,7535.87,45355.5,11594.63,6735.58,2025-05-01 06:02:15
21012728,20014453,2025-10-12 09:59:48,Suite,142914.61,2848.49,21528.15,10899.61,2025-10-23 09:59:48
21012729,20015620,2023-09-28 13:01:03,Suite,40687.53,22511.45,7229.22,68.83,2023-10-04 13:01:03
21012730,20079290,2025-09-24 16:57:42,Deluxe,80497.42,15289.17,17281.03,1618.25,2025-10-07 16:57:42
21012731,20088501,2023-08-24 19:08:09,Executive,89802.33,30737.82,12276.46,6165.38,2023-09-07 19:08:09
21012732,20122933,2024-09-10 08:39:31,Standard,143091.69,6112.92,21569.14,2450.25,2024-09-14 08:39:31
21012733,20066397,2024-04-05 05:18:02,Deluxe,137023.99,38185.01,2121.44,8184.04,2024-04-14 05:18:02
21012734,20114681,2024-12-09 08:19:33,Suite,20999.71,44675.94,24596.73,10332.15,2024-12-20 08:19:33
21012735,20085050,2024-08-29 10:15:13,Standard,93067.88,48676.09,25687.77,7045.64,2024-08-30 10:15:13
21012736,20106200,2023-08-24 06:43:00,Deluxe,62619.78,43546.28,12603.86,2965.27,2023-09-06 06:43:00
21012737,20004708,2025-11-27 23:43:36,Standard,103933.16,18305.59,8355.0,13712.39,2025-12-11 23:43:36
21012738,20042283,2024-07-03 19:56:46,Deluxe,31816.34,393.88,14101.11,13216.53,2024-07-15 19:56:46
21012739,20081372,2023-12-28 19:24:48,Suite,58661.79,38691.04,4543.46,7120.52,2024-01-06 19:24:48
21012740,20031961,2023-01-03 06:20:27,Suite,38817.99,19954.24,12418.52,2238.66,2023-01-10 06:20:27
21012741,20108896,2023-08-01 08:23:48,Villa,129084.26,12615.51,28544.18,4614.06,2023-08-04 08:23:48
21012742,20011164,2023-07-06 15:18:15,Deluxe,66819.13,5957.08,18035.88,14098.1,2023-07-15 15:18:15
21012743,20024775,2025-05-13 12:42:31,Deluxe,130964.88,20544.94,3415.68,8610.47,2025-05-23 12:42:31
21012744,20107249,2024-04-23 04:28:51,Suite,147958.42,13598.04,20493.23,6942.82,2024-04-25 04:28:51
21012745,20021993,2025-11-16 08:07:54,Deluxe,126619.27,12728.8,17252.97,6663.42,2025-11-25 08:07:54
21012746,20038127,2025-03-26 16:46:43,Deluxe,33415.47,29122.47,28282.59,5716.53,2025-04-05 16:46:43
21012747,20075308,2024-03-21 01:51:10,Executive,38346.69,25729.45,27761.99,14545.86,2024-04-03 01:51:10
21012748,20023949,2025-05-20 13:09:05,Villa,120531.17,47512.96,17231.45,4662.97,2025-06-02 13:09:05
21012749,20002672,2023-08-27 00:06:43,Standard,117335.15,48383.7,14068.16,10787.22,2023-08-29 00:06:43
21012750,20095869,2025-05-21 02:55:41,Villa,6982.99,42444.91,11634.51,14081.06,2025-06-04 02:55:41
21012751,20094533,2025-02-23 13:19:03,Executive,27258.79,6505.33,4721.36,2646.06,2025-03-06 13:19:03
21012752,20030136,2025-04-21 04:00:29,Villa,58837.4,2940.5,10122.89,9715.34,2025-05-02 04:00:29
21012753,20110761,2024-04-27 10:45:10,Standard,47927.62,18394.57,26398.02,3656.16,2024-05-02 10:45:10
21012754,20018725,2023-01-10 03:58:15,Suite,26472.31,49848.05,1799.68,14873.54,2023-01-13 03:58:15
21012755,20075048,2024-09-07 19:56:04,Deluxe,51012.03,3272.79,5450.77,7262.83,2024-09-18 19:56:04
21012756,20120980,2023-12-01 06:52:20,Standard,99927.15,16499.78,28808.18,5744.36,2023-12-04 06:52:20
21012757,20079230,2023-06-15 05:00:51,Standard,49539.67,5671.83,26671.17,4448.36,2023-06-22 05:00:51
21012758,20021178,2023-11-28 21:34:51,Suite,111144.65,6994.03,26629.56,12695.45,2023-12-09 21:34:51
21012759,20027986,2025-02-25 15:35:35,Villa,81282.75,45594.93,15480.91,9508.37,2025-03-05 15:35:35
21012760,20055020,2023-03-17 11:08:47,Suite,49073.61,28694.33,28724.97,13950.02,2023-03-23 11:08:47
21012761,20063228,2023-08-21 12:41:52,Deluxe,93979.82,4050.86,14832.81,7301.64,2023-08-24 12:41:52
21012762,20127361,2023-02-11 17:57:02,Executive,138421.1,40071.45,11710.85,14490.72,2023-02-25 17:57:02
21012763,20037615,2024-07-21 22:25:47,Executive,7511.57,45832.14,6654.18,2569.34,2024-07-28 22:25:47
21012764,20098694,2025-01-23 06:08:41,Villa,7308.0,33985.84,13496.02,9822.55,2025-01-24 06:08:41
21012765,20111093,2025-09-06 20:10:29,Standard,78725.56,15443.77,8577.85,9685.2,2025-09-12 20:10:29
21012766,20041438,2023-01-05 00:32:42,Villa,90893.81,14601.45,22812.36,12809.28,2023-01-19 00:32:42
21012767,20107143,2023-12-06 11:27:25,Executive,15776.77,20121.51,6576.51,12299.56,2023-12-17 11:27:25
21012768,20061289,2024-10-22 16:31:11,Villa,102096.06,9528.05,10753.39,10364.1,2024-10-29 16:31:11
21012769,20021307,2024-01-30 07:59:05,Suite,91061.48,7250.62,15311.0,5847.8,2024-02-09 07:59:05
21012770,20041511,2023-10-24 18:04:34,Suite,28135.98,27681.75,13707.69,12949.1,2023-10-25 18:04:34
21012771,20020491,2025-07-13 05:30:41,Villa,34286.29,1036.39,9928.85,10971.9,2025-07-15 05:30:41
21012772,20071857,2025-09-20 09:20:45,Villa,81805.29,13938.32,9269.72,7287.76,2025-09-25 09:20:45
21012773,20125082,2025-11-05 14:00:12,Villa,12024.69,46551.67,18790.18,11549.93,2025-11-07 14:00:12
21012774,20052615,2025-03-01 17:13:20,Standard,52228.2,12317.03,3378.78,13578.08,2025-03-11 17:13:20
21012775,20082691,2023-06-12 16:05:22,Suite,122043.76,8199.3,20204.35,14748.76,2023-06-20 16:05:22
21012776,20104992,2025-01-02 23:18:05,Suite,144490.39,2587.8,16002.3,8127.14,2025-01-12 23:18:05
21012777,20023119,2025-07-04 11:10:03,Suite,35757.29,19537.07,27027.96,1137.74,2025-07-13 11:10:03
21012778,20098105,2025-11-02 00:53:01,Suite,139217.6,49380.0,17954.01,5650.86,2025-11-05 00:53:01
21012779,20091057,2024-01-25 14:43:28,Executive,46421.31,39873.9,9399.73,14048.53,2024-02-01 14:43:28
21012780,20054588,2025-10-01 23:48:55,Deluxe,71485.75,2695.52,16260.29,50.15,2025-10-10 23:48:55
21012781,20117819,2023-05-02 03:41:39,Suite,22973.9,34790.37,16598.59,4493.54,2023-05-05 03:41:39
21012782,20076368,2024-08-30 15:35:36,Villa,35346.12,20461.85,6317.77,9008.91,2024-09-09 15:35:36
21012783,20004857,2023-08-18 22:28:00,Executive,63838.2,5973.54,11131.78,11799.48,2023-08-22 22:28:00
21012784,20049540,2024-06-12 20:56:06,Executive,76639.33,35693.02,28229.08,14221.49,2024-06-16 20:56:06
21012785,20045044,2023-04-09 14:00:59,Deluxe,57987.69,32815.63,24800.86,7045.51,2023-04-19 14:00:59
21012786,20072976,2025-01-21 22:26:13,Executive,82123.06,20089.95,25417.24,12526.59,2025-01-27 22:26:13
21012787,20014553,2023-04-16 18:28:39,Villa,117793.34,2639.95,11770.38,3282.18,2023-04-28 18:28:39
21012788,20071028,2023-07-05 07:24:17,Deluxe,140939.93,13272.21,8887.41,3131.68,2023-07-19 07:24:17
21012789,20040050,2023-12-03 07:51:45,Standard,63179.48,31148.54,3389.05,8758.21,2023-12-06 07:51:45
21012790,20112389,2025-02-14 07:32:47,Executive,24319.01,11799.46,22044.62,14074.6,2025-02-22 07:32:47
21012791,20109364,2023-03-02 12:28:02,Deluxe,43739.73,8281.79,16106.67,9385.46,2023-03-10 12:28:02
21012792,20115304,2025-09-04 04:05:29,Executive,114643.62,3827.47,3792.0,14904.77,2025-09-08 04:05:29
21012793,20011853,2025-03-01 19:34:23,Standard,65940.41,30092.37,20114.53,1061.03,2025-03-15 19:34:23
21012794,20078109,2025-04-10 15:29:17,Deluxe,35954.52,28710.24,2704.98,9088.82,2025-04-15 15:29:17
21012795,20090689,2023-11-05 10:52:25,Executive,76182.61,5254.09,2883.47,6481.49,2023-11-08 10:52:25
21012796,20052178,2025-05-30 19:52:54,Villa,103222.68,29443.07,8935.39,2872.08,2025-06-08 19:52:54
21012797,20032741,2024-08-18 09:03:56,Standard,92590.0,19640.17,29773.46,4986.11,2024-08-21 09:03:56
21012798,20049476,2025-10-21 11:51:34,Executive,78265.38,7451.05,13868.02,10572.39,2025-10-29 11:51:34
21012799,20095522,2023-03-10 01:36:17,Standard,125586.19,33891.26,15784.5,7058.9,2023-03-21 01:36:17
21012800,20101135,2024-01-05 16:50:35,Suite,50787.29,6296.69,15731.94,2923.55,2024-01-08 16:50:35
21012801,20081367,2023-11-22 12:59:37,Deluxe,39892.11,39171.14,12149.96,11258.82,2023-12-01 12:59:37
21012802,20013583,2023-01-20 15:55:35,Suite,87529.11,48261.56,27030.65,5519.49,2023-01-31 15:55:35
21012803,20030219,2023-04-03 06:44:16,Suite,27729.55,10255.93,15858.14,13050.87,2023-04-07 06:44:16
21012804,20056641,2024-05-18 15:02:44,Villa,35496.35,1917.91,1876.58,9902.63,2024-05-22 15:02:44
21012805,20115523,2024-12-31 10:15:45,Villa,34947.01,33268.32,14717.15,11850.33,2025-01-11 10:15:45
21012806,20111260,2024-01-24 22:58:09,Standard,76074.9,32687.09,4775.93,6794.32,2024-01-30 22:58:09
21012807,20026215,2025-03-10 07:19:58,Standard,91497.23,22662.56,7917.17,9284.97,2025-03-11 07:19:58
21012808,20061909,2024-07-13 10:06:46,Suite,3487.11,23675.76,7070.46,6603.41,2024-07-19 10:06:46
21012809,20027325,2023-03-03 23:45:08,Deluxe,42707.75,22301.25,27380.55,7343.38,2023-03-12 23:45:08
21012810,20024171,2025-04-05 07:05:06,Villa,2044.32,37876.65,27189.66,2389.66,2025-04-11 07:05:06
21012811,20044054,2025-09-05 09:09:29,Standard,84331.81,33506.37,18916.42,3833.78,2025-09-07 09:09:29
21012812,20012826,2023-02-10 10:14:08,Villa,37341.31,38092.16,14033.04,7126.55,2023-02-18 10:14:08
21012813,20091921,2025-05-27 22:49:20,Executive,140595.7,47472.22,7158.28,4451.44,2025-06-02 22:49:20
21012814,20025618,2024-02-28 21:33:20,Suite,40712.91,44877.44,9524.9,2221.1,2024-03-04 21:33:20
21012815,20076282,2023-08-04 00:37:29,Executive,93291.37,38554.19,21493.6,2227.17,2023-08-15 00:37:29
21012816,20005626,2023-10-09 17:16:23,Suite,133705.02,35383.45,18388.28,10061.36,2023-10-22 17:16:23
21012817,20024468,2024-07-04 06:41:11,Standard,22656.64,14850.69,16166.77,4691.05,2024-07-05 06:41:11
21012818,20049210,2023-04-19 00:00:16,Deluxe,62035.86,10749.49,25381.41,12246.93,2023-04-24 00:00:16
21012819,20060289,2023-01-20 18:58:06,Deluxe,54186.78,30859.58,12236.05,711.78,2023-02-03 18:58:06
21012820,20035918,2025-01-08 07:49:19,Executive,89748.14,24055.04,28563.04,4108.81,2025-01-17 07:49:19
21012821,20018566,2023-11-03 07:15:55,Standard,96180.49,35411.99,16164.02,7865.38,2023-11-12 07:15:55
21012822,20020383,2025-05-04 04:52:28,Suite,120822.39,32184.13,8885.56,8388.41,2025-05-08 04:52:28
21012823,20078042,2025-07-18 19:34:02,Executive,124040.11,43525.16,2915.16,1365.29,2025-07-24 19:34:02
21012824,20129938,2024-03-12 23:01:37,Villa,106500.71,44192.18,26392.79,8698.15,2024-03-14 23:01:37
21012825,20018643,2025-11-24 01:40:11,Suite,50790.47,9940.05,827.93,6965.23,2025-11-28 01:40:11
21012826,20054862,2025-11-09 07:20:18,Standard,21181.58,39005.67,7922.82,14794.96,2025-11-12 07:20:18
21012827,20112911,2024-01-13 21:05:59,Suite,33498.78,12394.08,25347.75,7165.06,2024-01-24 21:05:59
21012828,20090896,2023-06-14 18:19:59,Suite,36445.86,40902.41,20106.36,2287.67,2023-06-25 18:19:59
21012829,20084413,2025-02-10 07:39:26,Executive,56840.84,41825.47,13237.06,691.95,2025-02-17 07:39:26
21012830,20032541,2025-05-10 16:54:05,Standard,93220.69,13139.85,17651.4,14199.87,2025-05-21 16:54:05
21012831,20086502,2023-12-21 04:31:33,Deluxe,83010.89,44127.02,14323.99,2370.08,2023-12-23 04:31:33
